,기준금리,금,달러,엔,유로,실업률,소비자물가지수,kospi,거래대금(억),외국인 순매수(억),시가총액(억)
2023-06-29,3.5,1944.73,1304.3,903.35,1423.84,2.7,111.16,2550.02,86550.0,553.0,20248840.0
2023-06-30,3.5,1944.73,1312.8,906.97,1426.55,2.7,111.16,2564.28,80365.0,-1784.0,20350910.0
2023-07-03,3.5,1950.27,1319.4,913.87,1439.47,2.7,111.29,2602.47,88663.0,-133.0,20650430.0
2023-07-04,3.5,1950.27,1310.0,905.57,1429.8,2.7,111.29,2593.31,90186.0,-594.0,20579000.0
2023-07-05,3.5,1950.27,1301.7,900.92,1416.38,2.7,111.29,2579.0,100514.0,2560.0,20468200.0
2023-07-06,3.5,1950.27,1300.8,900.05,1411.89,2.7,111.29,2556.29,101773.0,-1684.0,20287150.0
2023-07-07,3.5,1950.27,1303.8,905.51,1420.36,2.7,111.29,2526.71,101660.0,-451.0,20051070.0
2023-07-10,3.5,1950.27,1307.3,919.11,1433.39,2.7,111.29,2520.7,95331.0,-1557.0,20000750.0
2023-07-11,3.5,1950.27,1303.8,922.82,1434.44,2.7,111.29,2562.49,104551.0,2687.0,20335890.0
2023-07-12,3.5,1950.27,1295.0,923.25,1426.12,2.7,111.29,2574.72,125499.0,2188.0,20431340.0
2023-07-13,3.5,1950.27,1291.4,932.92,1437.97,2.7,111.29,2591.23,131022.0,2173.0,20561440.0
2023-07-14,3.5,1950.27,1276.2,925.22,1432.66,2.7,111.29,2628.3,140128.0,6152.0,20851550.0
2023-07-17,3.5,1950.27,1265.8,911.99,1420.92,2.7,111.29,2619.0,114855.0,-1646.0,20776810.0
2023-07-18,3.5,1950.27,1266.1,912.87,1423.1,2.7,111.29,2607.62,117572.0,-1551.0,20687930.0
2023-07-19,3.5,1950.27,1261.6,908.31,1416.97,2.7,111.29,2608.24,110254.0,-403.0,20693360.0
2023-07-20,3.5,1950.27,1265.4,906.03,1417.63,2.7,111.29,2600.23,92868.0,1627.0,20630040.0
2023-07-21,3.5,1950.27,1265.8,904.37,1409.66,2.7,111.29,2609.76,120196.0,-2904.0,20697580.0
2023-07-24,3.5,1950.27,1281.7,904.61,1426.4,2.7,111.29,2628.53,188067.0,-1709.0,20838190.0
2023-07-25,3.5,1950.27,1283.8,907.12,1420.14,2.7,111.29,2636.46,188493.0,-13534.0,20900160.0
2023-07-26,3.5,1950.27,1280.7,908.78,1415.37,2.7,111.29,2592.36,360075.0,-9467.0,20549360.0
2023-07-27,3.5,1950.27,1278.7,910.59,1417.38,2.7,111.29,2603.81,237975.0,823.0,20646950.0
2023-07-28,3.5,1950.27,1273.4,914.4,1397.94,2.7,111.29,2608.32,165049.0,602.0,20681330.0
2023-07-31,3.5,1950.27,1280.0,908.28,1411.33,2.7,111.29,2632.58,154523.0,-2923.0,20859120.0
2023-08-01,3.5,1919.3,1273.8,895.18,1401.12,2.0,112.28,2667.07,156710.0,1978.0,21131350.0
2023-08-02,3.5,1919.3,1280.7,896.0,1409.67,2.0,112.28,2616.47,157405.0,-701.0,20736680.0
2023-08-03,3.5,1919.3,1293.0,902.78,1415.06,2.0,112.28,2605.39,146420.0,-1508.0,20642810.0
2023-08-04,3.5,1919.3,1298.8,911.02,1422.45,2.0,112.28,2602.8,108193.0,-2453.0,20617470.0
2023-08-07,3.5,1919.3,1303.9,919.05,1434.68,2.0,112.28,2580.71,117710.0,2811.0,20448940.0
2023-08-08,3.5,1919.3,1304.1,915.58,1434.97,2.0,112.28,2573.98,122876.0,-1419.0,20396320.0
2023-08-09,3.5,1919.3,1312.6,916.08,1437.95,2.0,112.28,2605.12,101694.0,3657.0,20645570.0
2023-08-10,3.5,1919.3,1318.3,917.49,1446.97,2.0,112.28,2601.56,111726.0,-2331.0,20613360.0
2023-08-11,3.5,1919.3,1317.3,909.77,1446.72,2.0,112.28,2591.26,103056.0,-1906.0,20533710.0
2023-08-14,3.5,1919.3,1321.1,911.7,1445.68,2.0,112.28,2570.87,98296.0,-1202.0,20371880.0
2023-08-16,3.5,1919.3,1331.3,914.26,1451.52,2.0,112.28,2525.64,118031.0,-19.0,20018200.0
2023-08-17,3.5,1919.3,1338.3,914.8,1455.87,2.0,112.28,2519.85,105709.0,-12.0,19972700.0
2023-08-18,3.5,1919.3,1341.6,920.76,1458.79,2.0,112.28,2504.5,104942.0,-1080.0,19851480.0
2023-08-21,3.5,1919.3,1336.9,919.75,1453.54,2.0,112.28,2508.8,83959.0,-340.0,19888140.0
2023-08-22,3.5,1919.3,1341.5,917.48,1461.83,2.0,112.28,2515.74,90567.0,-148.0,19941000.0
2023-08-23,3.5,1919.3,1338.7,918.05,1452.02,2.0,112.28,2505.5,83527.0,206.0,19865750.0
2023-08-24,3.5,1919.3,1338.0,924.38,1453.6,2.0,112.28,2537.68,99422.0,1106.0,20120820.0
2023-08-25,3.5,1919.3,1324.0,906.88,1429.52,2.0,112.28,2519.14,81912.0,-1915.0,19977010.0
2023-08-28,3.5,1919.3,1326.6,905.0,1431.93,2.0,112.28,2543.41,81067.0,-135.0,20158250.0
2023-08-29,3.5,1919.3,1322.5,903.13,1431.8,2.0,112.28,2552.16,81540.0,-1612.0,20225180.0
2023-08-30,3.5,1919.3,1322.0,906.69,1438.86,2.0,112.28,2561.22,76440.0,-165.0,20296720.0
2023-08-31,3.5,1919.3,1321.4,905.07,1444.36,2.0,112.28,2556.27,108698.0,-2157.0,20252200.0
2023-09-01,3.5,1915.43,1322.3,908.64,1433.77,2.3,112.83,2563.71,98907.0,3691.0,20333220.0
2023-09-04,3.5,1915.43,1319.2,902.94,1421.64,2.3,112.83,2584.55,85762.0,4128.0,20500340.0
2023-09-05,3.5,1915.43,1319.3,900.45,1424.25,2.3,112.83,2582.18,73626.0,1618.0,20481410.0
2023-09-06,3.5,1915.43,1324.3,897.86,1420.44,2.3,112.83,2563.34,75483.0,-693.0,20332160.0
2023-09-07,3.5,1915.43,1332.6,902.63,1429.08,2.3,112.83,2548.26,80373.0,-59.0,20216300.0
2023-09-08,3.5,1915.43,1334.7,906.2,1427.6,2.3,112.83,2547.68,75169.0,-3552.0,20208440.0
2023-09-11,3.5,1915.43,1333.4,905.75,1427.94,2.3,112.83,2556.88,82131.0,238.0,20278450.0
2023-09-12,3.5,1915.43,1332.4,909.08,1432.46,2.3,112.83,2536.58,87868.0,-2981.0,20125140.0
2023-09-13,3.5,1915.43,1326.1,901.59,1426.35,2.3,112.83,2534.7,90944.0,1133.0,20114580.0
2023-09-14,3.5,1915.43,1327.8,901.18,1425.06,2.3,112.83,2572.89,94175.0,-5173.0,20411710.0
2023-09-15,3.5,1915.43,1326.1,899.08,1410.84,2.3,112.83,2601.28,117168.0,478.0,20634550.0
2023-09-18,3.5,1915.43,1327.6,897.91,1415.75,2.3,112.83,2574.72,86303.0,-3745.0,20420040.0
2023-09-19,3.5,1915.43,1326.0,898.34,1417.76,2.3,112.83,2559.21,76491.0,-16.0,20301250.0
2023-09-20,3.5,1915.43,1323.7,896.18,1414.11,2.3,112.83,2559.74,74067.0,-1676.0,20302810.0
2023-09-21,3.5,1915.43,1329.3,896.45,1415.97,2.3,112.83,2514.97,76728.0,-686.0,19955580.0
2023-09-22,3.5,1915.43,1339.1,907.34,1427.61,2.3,112.83,2508.13,69297.0,-1278.0,19888720.0
2023-09-25,3.5,1915.43,1337.6,901.32,1424.34,2.3,112.83,2495.76,73005.0,-1322.0,19790480.0
2023-09-26,3.5,1915.43,1333.7,896.21,1412.92,2.3,112.83,2462.97,68610.0,-426.0,19534620.0
2023-09-27,3.5,1915.43,1344.8,902.22,1421.72,2.3,112.83,2465.07,62567.0,-282.0,19558180.0
2023-10-04,3.5,1913.98,1351.3,906.27,1414.2,2.1,113.26,2405.69,98767.0,-4230.0,19090550.0
2023-10-05,3.5,1913.98,1360.6,913.37,1429.45,2.1,113.26,2403.6,89588.0,-2721.0,19122220.0
2023-10-06,3.5,1913.98,1349.4,909.08,1423.21,2.1,113.26,2408.73,63602.0,-3263.0,19161470.0
2023-10-10,3.5,1913.98,1348.3,908.25,1425.09,2.1,113.26,2402.58,93142.0,-2078.0,19120390.0
2023-10-11,3.5,1913.98,1348.3,907.55,1430.28,2.1,113.26,2450.08,85733.0,-1196.0,19496630.0
2023-10-12,3.5,1913.98,1339.6,898.97,1423.06,2.1,113.26,2479.82,87851.0,-580.0,19733360.0
2023-10-13,3.5,1913.98,1339.9,894.73,1411.32,2.1,113.26,2456.15,70632.0,-1611.0,19552500.0
2023-10-16,3.5,1913.98,1349.4,901.98,1419.43,2.1,113.26,2436.24,82866.0,-2106.0,19390070.0
2023-10-17,3.5,1913.98,1353.8,905.1,1429.21,2.1,113.26,2460.17,75525.0,4282.0,19581090.0
2023-10-18,3.5,1913.98,1351.9,902.56,1429.57,2.1,113.26,2462.6,87500.0,3461.0,19600500.0
2023-10-19,3.5,1913.98,1351.7,901.95,1424.49,2.1,113.26,2415.8,86990.0,-1381.0,19237500.0
2023-10-20,3.5,1913.98,1357.6,906.18,1436.34,2.1,113.26,2375.0,88085.0,2103.0,18922800.0
2023-10-23,3.5,1913.98,1355.1,904.15,1435.32,2.1,113.26,2357.02,69388.0,-2584.0,18777790.0
2023-10-24,3.5,1913.98,1353.2,903.97,1443.73,2.1,113.26,2383.51,78280.0,-1543.0,18981060.0
2023-10-25,3.5,1913.98,1343.9,896.74,1423.66,2.1,113.26,2363.17,76985.0,-3457.0,18824190.0
2023-10-26,3.5,1913.98,1347.0,896.98,1422.97,2.1,113.26,2299.08,89704.0,-4800.0,18320320.0
2023-10-27,3.5,1913.98,1357.1,902.42,1433.5,2.1,113.26,2302.81,78450.0,-3801.0,18345410.0
2023-10-30,3.5,1913.98,1352.3,903.43,1428.16,2.1,113.26,2310.55,68243.0,-663.0,18406840.0
2023-10-31,3.5,1913.98,1352.8,907.04,1435.86,2.1,113.26,2277.99,80416.0,-3273.0,18154240.0
2023-11-01,3.5,1985.78,1349.6,892.39,1427.88,2.3,112.67,2301.56,66633.0,-1273.0,18353170.0
2023-11-02,3.5,1985.78,1356.9,900.64,1435.46,2.3,112.67,2343.12,75755.0,1401.0,18681160.0
2023-11-03,3.5,1985.78,1343.2,892.67,1426.08,2.3,112.67,2368.34,78656.0,1340.0,18879670.0
2023-11-06,3.5,1985.78,1325.8,887.27,1421.85,2.3,112.67,2502.37,149401.0,7115.0,19919190.0
2023-11-07,3.5,1985.78,1303.2,868.8,1397.16,2.3,112.67,2443.96,113839.0,4112.0,19470750.0
2023-11-08,3.5,1985.78,1306.1,868.62,1397.27,2.3,112.67,2421.62,75458.0,-137.0,19293620.0
2023-11-09,3.5,1985.78,1305.5,865.23,1398.06,2.3,112.67,2427.08,71294.0,2832.0,19336220.0
2023-11-10,3.5,1985.78,1309.0,864.94,1396.31,2.3,112.67,2409.66,56159.0,504.0,19231770.0
2023-11-13,3.5,1985.78,1316.7,869.22,1407.42,2.3,112.67,2403.76,58022.0,138.0,19186190.0
2023-11-14,3.5,1985.78,1322.7,872.12,1415.29,2.3,112.67,2433.25,62767.0,-911.0,19421970.0
2023-11-15,3.5,1985.78,1325.3,881.07,1441.99,2.3,112.67,2486.67,92190.0,5544.0,19840330.0
2023-11-16,3.5,1985.78,1302.0,860.66,1412.54,2.3,112.67,2488.18,57977.0,4571.0,19854880.0
2023-11-17,3.5,1985.78,1303.9,865.29,1415.25,2.3,112.67,2469.85,79632.0,-752.0,19743470.0
2023-11-20,3.5,1985.78,1294.4,864.58,1412.26,2.3,112.67,2491.2,64983.0,1000.0,19905380.0
2023-11-21,3.5,1985.78,1292.4,871.89,1414.4,2.3,112.67,2510.42,76304.0,3529.0,20057230.0
2023-11-22,3.5,1985.78,1287.7,869.57,1405.46,2.3,112.67,2511.7,76565.0,1430.0,20061090.0
2023-11-23,3.5,1985.78,1295.7,866.54,1410.69,2.3,112.67,2514.96,64266.0,1185.0,20091350.0
2023-11-24,3.5,1985.78,1298.7,868.26,1416.23,2.3,112.67,2496.63,63794.0,-2148.0,19951610.0
2023-11-27,3.5,1985.78,1302.1,870.82,1424.76,2.3,112.67,2495.66,82278.0,-1063.0,19942940.0
2023-11-28,3.5,1985.78,1304.7,878.08,1429.49,2.3,112.67,2521.76,85902.0,-947.0,20177290.0
2023-11-29,3.5,1985.78,1294.0,878.27,1422.88,2.3,112.67,2519.81,92737.0,799.0,20157290.0
2023-11-30,3.5,1985.78,1289.0,877.29,1414.16,2.3,112.67,2535.29,115162.0,1253.0,20277770.0
2023-12-01,3.5,2034.7,1290.4,871.21,1405.37,3.3,112.71,2505.01,86247.0,-1767.0,20042970.0
2023-12-04,3.5,2034.7,1303.2,890.41,1418.6,3.3,112.71,2514.95,85467.0,2571.0,20126050.0
2023-12-05,3.5,2034.7,1301.8,884.53,1410.57,3.3,112.71,2494.28,81164.0,294.0,19958410.0
2023-12-06,3.5,2034.7,1311.7,891.55,1415.85,3.3,112.71,2495.38,75094.0,-1457.0,19967490.0
2023-12-07,3.5,2034.7,1312.4,891.36,1413.06,3.3,112.71,2492.07,80275.0,361.0,19938810.0
2023-12-08,3.5,2034.7,1322.7,919.15,1427.59,3.3,112.71,2517.85,76896.0,2038.0,20147850.0
2023-12-11,3.5,2034.7,1307.9,903.09,1408.22,3.3,112.71,2525.36,79728.0,53.0,20210140.0
2023-12-12,3.5,2034.7,1318.3,901.93,1419.02,3.3,112.71,2535.27,74980.0,749.0,20294690.0
2023-12-13,3.5,2034.7,1315.7,904.76,1420.69,3.3,112.71,2510.66,73295.0,-1309.0,20100990.0
2023-12-14,3.5,2034.7,1316.5,923.76,1432.48,3.3,112.71,2544.18,127801.0,6252.0,20364710.0
2023-12-15,3.5,2034.7,1295.6,912.04,1423.93,3.3,112.71,2563.56,126612.0,8565.0,20521340.0
2023-12-18,3.5,2034.7,1294.7,909.93,1410.83,3.3,112.71,2566.86,100241.0,594.0,20539340.0
2023-12-19,3.5,2034.7,1298.7,909.42,1418.44,3.3,112.71,2568.55,80638.0,-921.0,20547650.0
2023-12-20,3.5,2034.7,1304.7,906.89,1432.69,3.3,112.71,2614.3,110244.0,4804.0,20911680.0
2023-12-21,3.5,2034.7,1300.2,906.35,1422.94,3.3,112.71,2600.02,93152.0,131.0,20804820.0
2023-12-22,3.5,2034.7,1303.8,917.59,1435.29,3.3,112.71,2599.51,86874.0,-373.0,20828550.0
2023-12-26,3.5,2034.7,1300.7,914.63,1433.5,3.3,112.71,2602.59,94092.0,823.0,20856080.0
2023-12-27,3.5,2034.7,1296.8,911.15,1432.19,3.3,112.71,2613.5,102622.0,2249.0,20939970.0
2023-12-28,3.5,2034.7,1294.4,914.16,1437.75,3.3,112.71,2655.28,89560.0,7017.0,21263720.0
2024-01-02,3.5,2034.01,1289.4,915.6,1423.63,3.7,113.15,2669.81,95177.0,2282.0,21472230.0
2024-01-03,3.5,2034.01,1299.3,914.55,1421.82,3.7,113.15,2607.31,99927.0,-973.0,20965730.0
2024-01-04,3.5,2034.01,1308.8,914.76,1429.86,3.7,113.15,2587.02,88448.0,1149.0,20818620.0
2024-01-05,3.5,2034.01,1310.2,905.68,1434.28,3.7,113.15,2578.08,82718.0,-510.0,20751480.0
2024-01-08,3.5,2034.01,1313.7,907.47,1437.19,3.7,113.15,2567.82,66527.0,1700.0,20672900.0
2024-01-09,3.5,2034.01,1314.8,912.14,1439.84,3.7,113.15,2561.24,87678.0,656.0,20615750.0
2024-01-10,3.5,2034.01,1312.1,908.94,1434.32,3.7,113.15,2541.98,84576.0,-238.0,20455330.0
2024-01-11,3.5,2034.01,1320.1,906.6,1448.55,3.7,113.15,2540.27,107570.0,22962.0,20438960.0
2024-01-12,3.5,2034.01,1316.0,906.24,1444.11,3.7,113.15,2525.05,81804.0,-2119.0,20472480.0
2024-01-15,3.5,2034.01,1314.1,906.03,1438.55,3.7,113.15,2525.99,80483.0,-498.0,20477790.0
2024-01-16,3.5,2034.01,1319.3,905.09,1444.44,3.7,113.15,2497.59,85078.0,-1839.0,20245550.0
2024-01-17,3.5,2034.01,1329.0,903.22,1445.69,3.7,113.15,2435.9,110163.0,-9056.0,19750740.0
2024-01-18,3.5,2034.01,1343.2,906.74,1461.67,3.7,113.15,2440.04,81286.0,-1326.0,19783490.0
2024-01-19,3.5,2034.01,1342.4,906.57,1460.26,3.7,113.15,2472.74,90069.0,7028.0,20058530.0
2024-01-22,3.5,2034.01,1336.5,901.91,1456.25,3.7,113.15,2464.35,82503.0,3001.0,19991390.0
2024-01-23,3.5,2034.01,1334.7,901.52,1452.35,3.7,113.15,2478.61,78728.0,1411.0,20107440.0
2024-01-24,3.5,2034.01,1336.0,900.82,1450.63,3.7,113.15,2469.69,71750.0,726.0,20039320.0
2024-01-25,3.5,2034.01,1339.1,907.34,1457.61,3.7,113.15,2470.34,75099.0,457.0,20035990.0
2024-01-26,3.5,2034.01,1335.7,905.04,1448.43,3.7,113.15,2478.56,70014.0,3789.0,20099370.0
2024-01-29,3.5,2034.01,1336.6,902.62,1449.34,3.7,113.15,2500.65,88477.0,5468.0,20344620.0
2024-01-30,3.5,2034.01,1336.9,906.74,1448.73,3.7,113.15,2498.81,86292.0,-134.0,20327880.0
2024-01-31,3.5,2034.01,1330.6,901.89,1443.1,3.7,113.15,2497.09,87000.0,892.0,20300320.0
2024-02-01,3.5,2024.45,1333.5,908.19,1442.11,3.2,113.77,2542.46,132902.0,10452.0,20671120.0
2024-02-02,3.5,2024.45,1332.5,910.24,1449.23,3.2,113.77,2615.31,140806.0,19344.0,21262190.0
2024-02-05,3.5,2024.45,1325.1,892.23,1427.53,3.2,113.77,2591.31,120993.0,1795.0,21077410.0
2024-02-06,3.5,2024.45,1334.6,897.75,1433.76,3.2,113.77,2576.2,101325.0,3378.0,20956450.0
2024-02-07,3.5,2024.45,1329.6,899.65,1430.12,3.2,113.77,2609.58,112685.0,5390.0,21237630.0
2024-02-08,3.5,2024.45,1325.3,895.2,1427.94,3.2,113.77,2620.32,122244.0,4113.0,21323840.0
2024-02-13,3.5,2024.45,1327.2,888.8,1429.66,3.2,113.77,2649.64,129255.0,9608.0,21574190.0
2024-02-14,3.5,2024.45,1328.4,882.04,1422.78,3.2,113.77,2620.42,99269.0,1077.0,21343350.0
2024-02-15,3.5,2024.45,1336.9,888.48,1434.49,3.2,113.77,2613.8,102526.0,-93.0,21280070.0
2024-02-16,3.5,2024.45,1333.2,889.48,1436.59,3.2,113.77,2648.76,100015.0,5643.0,21566780.0
2024-02-19,3.5,2024.45,1333.0,888.05,1436.71,3.2,113.77,2680.26,96074.0,6158.0,21820000.0
2024-02-20,3.5,2024.45,1333.8,888.37,1437.57,3.2,113.77,2657.79,96614.0,1081.0,21642460.0
2024-02-21,3.5,2024.45,1337.9,892.2,1446.0,3.2,113.77,2653.31,89285.0,-648.0,21606130.0
2024-02-22,3.5,2024.45,1335.0,888.08,1444.8,3.2,113.77,2664.27,100912.0,1694.0,21692960.0
2024-02-23,3.5,2024.45,1331.0,884.53,1440.74,3.2,113.77,2667.7,101079.0,1465.0,21720120.0
2024-02-26,3.5,2024.45,1329.3,883.11,1438.57,3.2,113.77,2647.08,107735.0,1192.0,21542850.0
2024-02-27,3.5,2024.45,1331.4,883.57,1444.7,3.2,113.77,2625.05,123827.0,359.0,21386050.0
2024-02-28,3.5,2024.45,1331.3,884.73,1443.73,3.2,113.77,2652.29,100205.0,4779.0,21603000.0
2024-02-29,3.5,2024.45,1334.0,885.76,1445.92,3.2,113.77,2642.36,125871.0,1795.0,21545010.0
2024-03-04,3.5,2162.35,1334.1,888.66,1446.56,3.0,113.94,2674.27,122893.0,7702.0,21800680.0
2024-03-05,3.5,2162.35,1330.1,884.2,1444.22,3.0,113.94,2649.4,119307.0,855.0,21597370.0
2024-03-06,3.5,2162.35,1333.2,889.57,1447.52,3.0,113.94,2641.49,98656.0,-3774.0,21523850.0
2024-03-07,3.5,2162.35,1335.7,894.61,1456.05,3.0,113.94,2647.62,102878.0,-3246.0,21570930.0
2024-03-08,3.5,2162.35,1329.6,898.89,1455.71,3.0,113.94,2680.35,111539.0,1821.0,21834340.0
2024-03-11,3.5,2162.35,1323.1,900.47,1447.34,3.0,113.94,2659.84,86856.0,-1062.0,21659910.0
2024-03-12,3.5,2162.35,1314.4,894.73,1436.05,3.0,113.94,2681.81,94487.0,-3723.0,21836940.0
2024-03-13,3.5,2162.35,1311.1,888.55,1432.9,3.0,113.94,2693.57,107630.0,3348.0,21936380.0
2024-03-14,3.5,2162.35,1312.8,889.1,1437.45,3.0,113.94,2718.76,135274.0,4726.0,22141760.0
2024-03-15,3.5,2162.35,1316.9,888.12,1433.25,3.0,113.94,2666.84,129179.0,-10355.0,21712460.0
2024-03-18,3.5,2162.35,1328.4,891.51,1445.9,3.0,113.94,2685.84,93537.0,-869.0,21864140.0
2024-03-19,3.5,2162.35,1333.0,894.24,1449.24,3.0,113.94,2656.17,105589.0,-2414.0,21622840.0
2024-03-20,3.5,2162.35,1338.5,886.81,1454.15,3.0,113.94,2690.14,125922.0,8538.0,21909910.0
2024-03-21,3.5,2162.35,1338.7,887.17,1463.4,3.0,113.94,2754.86,138072.0,18783.0,22441690.0
2024-03-22,3.5,2162.35,1326.3,874.49,1440.49,3.0,113.94,2748.56,113860.0,6668.0,22400180.0
2024-03-25,3.5,2162.35,1336.1,883.87,1444.06,3.0,113.94,2737.57,97805.0,-433.0,22304500.0
2024-03-26,3.5,2162.35,1340.7,885.56,1453.12,3.0,113.94,2757.09,119317.0,6230.0,22480750.0
2024-03-27,3.5,2162.35,1338.6,883.24,1450.04,3.0,113.94,2755.11,112992.0,2929.0,22467590.0
2024-03-28,3.5,2162.35,1345.8,889.17,1455.01,3.0,113.94,2745.82,116671.0,735.0,22395610.0
2024-03-29,3.5,2162.35,1346.8,889.48,1452.93,3.0,113.94,2746.63,110351.0,7823.0,22405370.0
